Date,Open*,High,Low,Close**,Volume
"Dec 31, 2022",$1.01,$1.01,$0.9997,$1.01,"$28,671"
"Dec 30, 2022",$0.9981,$1.01,$0.9942,$1.01,"$45,782"
"Dec 29, 2022",$0.9989,$1.01,$0.9961,$0.9981,"$28,303"
"Dec 28, 2022",$1.00,$1.01,$0.9927,$0.9988,"$27,445"
"Dec 27, 2022",$1.01,$1.01,$0.9837,$1.00,"$14,136"
"Dec 26, 2022",$0.9984,$1.01,$0.995,$1.01,"$20,585"
"Dec 25, 2022",$0.9999,$1.01,$0.9919,$0.9998,"$10,696"
"Dec 24, 2022",$0.9994,$1.03,$0.9956,$0.9998,"$20,762"
"Dec 23, 2022",$1.00,$1.01,$0.9955,$0.9995,"$16,727"
"Dec 22, 2022",$1.00,$1.01,$0.9899,$1.01,"$25,497"
"Dec 21, 2022",$1.00,$1.01,$0.9933,$1.00,"$31,284"
"Dec 20, 2022",$1.00,$1.01,$0.9951,$1.00,"$37,327"
"Dec 19, 2022",$0.9997,$1.01,$0.9839,$1.00,"$49,750"
"Dec 18, 2022",$1.01,$1.01,$0.9913,$0.9996,"$54,903"
"Dec 17, 2022",$1.01,$1.02,$0.9888,$1.01,"$50,209"
"Dec 16, 2022",$0.9986,$1.01,$0.9745,$1.01,"$116,435"
"Dec 15, 2022",$0.9986,$1.01,$0.9842,$0.9985,"$171,978"
"Dec 14, 2022",$1.00,$1.01,$0.9901,$0.9987,"$108,929"
"Dec 13, 2022",$1.00,$1.02,$0.9853,$1.00,"$33,058"
"Dec 12, 2022",$1.03,$1.05,$0.9893,$1.00,"$42,157"
"Dec 11, 2022",$1.05,$1.06,$1.03,$1.03,"$38,939"
"Dec 10, 2022",$1.06,$1.23,$1.03,$1.05,"$129,116"
"Dec 09, 2022",$1.06,$1.09,$1.05,$1.06,"$25,334"
"Dec 08, 2022",$1.04,$1.08,$1.02,$1.06,"$43,666"
"Dec 07, 2022",$1.04,$1.04,$1.00,$1.04,"$58,544"
"Dec 06, 2022",$1.01,$1.04,$1.01,$1.04,"$20,173"
"Dec 05, 2022",$1.05,$1.06,$1.01,$1.01,"$30,962"
"Dec 04, 2022",$1.03,$1.05,$1.03,$1.05,"$10,449"
"Dec 03, 2022",$1.04,$1.04,$1.03,$1.03,"$14,678"
"Dec 02, 2022",$1.05,$1.08,$1.02,$1.04,"$40,797"
"Dec 01, 2022",$1.03,$1.07,$1.02,$1.05,"$30,495"
"Nov 30, 2022",$1.05,$1.06,$1.01,$1.03,"$34,018"
"Nov 29, 2022",$0.9723,$1.07,$0.972,$1.05,"$22,239"
"Nov 28, 2022",$0.9724,$0.9934,$0.9627,$0.9724,"$74,858"
"Nov 27, 2022",$0.9823,$0.9868,$0.9701,$0.9724,"$26,882"
"Nov 26, 2022",$0.9764,$0.993,$0.9663,$0.9824,"$54,722"
"Nov 25, 2022",$0.986,$0.9923,$0.9731,$0.9765,"$29,919"
"Nov 24, 2022",$0.9857,$0.9949,$0.9744,$0.986,"$36,739"
"Nov 23, 2022",$0.9769,$0.9866,$0.9644,$0.9857,"$60,907"
"Nov 22, 2022",$0.9692,$0.9821,$0.9453,$0.9766,"$88,388"
"Nov 21, 2022",$0.9724,$0.9777,$0.9555,$0.9693,"$80,550"
"Nov 20, 2022",$0.9772,$0.9876,$0.9639,$0.9723,"$51,414"
"Nov 19, 2022",$0.9788,$0.9826,$0.9633,$0.9774,"$52,552"
"Nov 18, 2022",$0.9721,$0.9878,$0.9666,$0.9789,"$29,252"
"Nov 17, 2022",$0.9862,$0.988,$0.9665,$0.972,"$54,675"
"Nov 16, 2022",$0.9743,$0.9894,$0.9692,$0.9862,"$53,801"
"Nov 15, 2022",$0.9806,$0.9934,$0.9638,$0.9744,"$65,475"
"Nov 14, 2022",$0.9758,$0.9904,$0.9617,$0.9806,"$140,370"
"Nov 13, 2022",$0.9766,$0.9872,$0.9703,$0.9757,"$76,652"
"Nov 12, 2022",$0.9869,$0.988,$0.9412,$0.9765,"$44,955"
"Nov 11, 2022",$0.9649,$0.989,$0.9512,$0.9869,"$137,531"
"Nov 10, 2022",$0.9469,$0.9707,$0.9041,$0.965,"$42,528"
"Nov 09, 2022",$0.9456,$0.9594,$0.9219,$0.9472,"$380,571"
"Nov 08, 2022",$0.9512,$0.978,$0.9205,$0.9455,"$337,456"
"Nov 07, 2022",$0.9348,$0.9562,$0.9307,$0.9512,"$136,327"
"Nov 06, 2022",$0.9432,$0.945,$0.9235,$0.9348,"$76,316"
"Nov 05, 2022",$0.9437,$0.9495,$0.9329,$0.9432,"$118,871"
"Nov 04, 2022",$0.9261,$0.9712,$0.9021,$0.9437,"$203,792"
"Nov 03, 2022",$0.9328,$0.9358,$0.9,$0.9261,"$114,559"
"Nov 02, 2022",$0.9345,$0.9489,$0.9193,$0.9328,"$251,839"
"Nov 01, 2022",$0.937,$0.9405,$0.901,$0.9346,"$227,259"
"Oct 31, 2022",$0.9438,$0.9493,$0.9223,$0.937,"$101,556"
"Oct 30, 2022",$0.9382,$0.9488,$0.9227,$0.9439,"$105,257"
"Oct 29, 2022",$0.9452,$0.9514,$0.9292,$0.9381,"$108,920"
"Oct 28, 2022",$0.9454,$1.00,$0.885,$0.9454,"$299,467"
"Oct 27, 2022",$0.9504,$0.9619,$0.9334,$0.9456,"$92,672"
"Oct 26, 2022",$0.9459,$0.9566,$0.9349,$0.9504,"$43,905"
"Oct 25, 2022",$0.9335,$0.9488,$0.9191,$0.9461,"$52,131"
"Oct 24, 2022",$0.9345,$0.9391,$0.9243,$0.9335,"$18,982"
"Oct 23, 2022",$0.9285,$0.9389,$0.9269,$0.9345,"$23,608"
"Oct 22, 2022",$0.9354,$0.936,$0.926,$0.9285,"$20,994"
"Oct 21, 2022",$0.9252,$0.937,$0.9144,$0.9355,"$31,697"
"Oct 20, 2022",$0.9214,$0.9304,$0.9188,$0.9252,"$33,632"
"Oct 19, 2022",$0.9283,$0.9329,$0.9178,$0.9214,"$37,405"
"Oct 18, 2022",$0.9294,$0.9386,$0.9218,$0.9283,"$51,480"
"Oct 17, 2022",$0.9184,$0.9364,$0.9079,$0.9294,"$66,059"
"Oct 16, 2022",$0.9166,$0.9239,$0.9141,$0.9185,"$15,057"
"Oct 15, 2022",$0.9222,$0.926,$0.9148,$0.9166,"$18,520"
"Oct 14, 2022",$0.925,$0.9333,$0.9132,$0.9222,"$79,420"
"Oct 13, 2022",$0.9207,$0.934,$0.91,$0.925,"$113,696"
"Oct 12, 2022",$0.9147,$0.9351,$0.9108,$0.9207,"$41,993"
"Oct 11, 2022",$0.9153,$0.9298,$0.911,$0.9147,"$71,778"
"Oct 10, 2022",$0.9146,$0.9236,$0.8984,$0.9154,"$53,456"
"Oct 09, 2022",$0.922,$0.9245,$0.9103,$0.9146,"$69,938"
"Oct 08, 2022",$0.924,$0.9272,$0.9137,$0.922,"$24,245"
"Oct 07, 2022",$0.9261,$0.9312,$0.9167,$0.924,"$35,138"
"Oct 06, 2022",$0.9389,$0.9431,$0.9203,$0.926,"$55,372"
"Oct 05, 2022",$0.9435,$0.9462,$0.9282,$0.9389,"$20,161"
"Oct 04, 2022",$0.9313,$0.9464,$0.9251,$0.9435,"$76,577"
"Oct 03, 2022",$0.9242,$0.9379,$0.9167,$0.9313,"$51,617"
"Oct 02, 2022",$0.9297,$0.945,$0.9206,$0.9243,"$52,277"
