Date,Open*,High,Low,Close**,Volume
"Dec 31, 2022",$0.0001653,$0.0001668,$0.0001651,$0.0001662,"$15,389"
"Dec 30, 2022",$0.0001657,$0.0001659,$0.0001646,$0.0001653,"$15,690"
"Dec 29, 2022",$0.0001629,$0.0001662,$0.0001629,$0.0001657,"$15,787"
"Dec 28, 2022",$0.0001742,$0.0001745,$0.0001628,$0.000163,"$18,812"
"Dec 27, 2022",$0.0001715,$0.0001754,$0.000167,$0.0001728,"$12,430"
"Dec 26, 2022",$0.0001734,$0.0001736,$0.0001669,$0.0001714,"$10,814"
"Dec 25, 2022",$0.000172,$0.0001752,$0.000172,$0.0001735,"$14,592"
"Dec 24, 2022",$0.0001734,$0.0001754,$0.000171,$0.0001721,"$15,288"
"Dec 23, 2022",$0.0001743,$0.0001754,$0.0001733,$0.0001734,"$10,710"
"Dec 22, 2022",$0.0001761,$0.0001768,$0.0001738,$0.0001742,"$12,542"
"Dec 21, 2022",$0.0001761,$0.0001768,$0.0001744,$0.0001761,"$7,220"
"Dec 20, 2022",$0.0001754,$0.0001768,$0.0001751,$0.0001761,"$3,919"
"Dec 19, 2022",$0.0001813,$0.0001822,$0.0001751,$0.0001754,"$12,911"
"Dec 18, 2022",$0.0001824,$0.0001834,$0.0001789,$0.0001813,"$10,198"
"Dec 17, 2022",$0.0001886,$0.0001887,$0.000181,$0.0001824,"$12,773"
"Dec 16, 2022",$0.0001903,$0.0001911,$0.0001883,$0.0001886,"$13,534"
"Dec 15, 2022",$0.0001905,$0.0001908,$0.000189,$0.0001903,"$14,001"
"Dec 14, 2022",$0.0001918,$0.0001932,$0.0001902,$0.0001905,"$9,957"
"Dec 13, 2022",$0.0001917,$0.0001931,$0.0001863,$0.0001919,"$9,273"
"Dec 12, 2022",$0.0001918,$0.0001921,$0.0001898,$0.0001914,"$7,221"
"Dec 11, 2022",$0.0001905,$0.0001939,$0.0001884,$0.0001918,"$1,309,784"
"Dec 10, 2022",$0.0001947,$0.0001962,$0.0001886,$0.0001905,"$2,476"
"Dec 09, 2022",$0.0001962,$0.0001966,$0.0001939,$0.0001947,"$4,544"
"Dec 08, 2022",$0.0001966,$0.0001975,$0.0001953,$0.0001962,"$14,169"
"Dec 07, 2022",$0.0001972,$0.0002011,$0.0001962,$0.0001966,"$14,380"
"Dec 06, 2022",$0.0001975,$0.0001983,$0.0001955,$0.0001973,"$12,580"
"Dec 05, 2022",$0.0001976,$0.0001992,$0.0001964,$0.0001975,"$10,323"
"Dec 04, 2022",$0.0001977,$0.0001983,$0.0001968,$0.0001976,"$6,547"
"Dec 03, 2022",$0.0002006,$0.0002007,$0.0001975,$0.0001977,"$11,350"
"Dec 02, 2022",$0.0002011,$0.0002015,$0.0001995,$0.0002006,"$8,196"
"Dec 01, 2022",$0.0002031,$0.0002032,$0.0001987,$0.0002012,"$7,142"
"Nov 30, 2022",$0.0002012,$0.000204,$0.0002001,$0.0002031,"$8,756"
"Nov 29, 2022",$0.0002016,$0.000204,$0.0002004,$0.0002012,"$11,003"
"Nov 28, 2022",$0.000202,$0.0002041,$0.0001999,$0.0002016,"$14,926"
"Nov 27, 2022",$0.0002018,$0.000204,$0.0002002,$0.000202,"$10,639"
"Nov 26, 2022",$0.000201,$0.0002041,$0.0001998,$0.0002017,"$13,135"
"Nov 25, 2022",$0.0002011,$0.000204,$0.0002002,$0.000201,"$14,960"
"Nov 24, 2022",$0.0002024,$0.0002036,$0.0001999,$0.0002011,"$13,526"
"Nov 23, 2022",$0.0002011,$0.0002037,$0.0002007,$0.0002024,"$14,182"
"Nov 22, 2022",$0.000203,$0.0002049,$0.0002005,$0.0002011,"$33,749"
"Nov 21, 2022",$0.0002033,$0.0002052,$0.0002021,$0.000203,"$41,457"
"Nov 20, 2022",$0.0002054,$0.0002063,$0.0002035,$0.0002035,"$46,890"
"Nov 19, 2022",$0.0002039,$0.0002059,$0.0002027,$0.0002054,"$28,155"
"Nov 18, 2022",$0.0002039,$0.0002058,$0.000203,$0.0002038,"$31,555"
"Nov 17, 2022",$0.0002036,$0.000206,$0.0002031,$0.0002039,"$33,434"
"Nov 16, 2022",$0.0002157,$0.0002165,$0.0002031,$0.0002035,"$39,001"
"Nov 15, 2022",$0.0002154,$0.000218,$0.0002141,$0.0002157,"$29,417"
"Nov 14, 2022",$0.0002237,$0.0002247,$0.0002148,$0.0002154,"$39,202"
"Nov 13, 2022",$0.0002303,$0.0002337,$0.0002235,$0.0002237,"$39,869"
"Nov 12, 2022",$0.0002331,$0.0002336,$0.0002291,$0.0002303,"$9,834"
"Nov 11, 2022",$0.0002325,$0.0002334,$0.0002292,$0.0002324,"$21,915"
"Nov 10, 2022",$0.0002398,$0.0002406,$0.0002301,$0.0002324,"$34,022"
"Nov 09, 2022",$0.0002447,$0.0002457,$0.0002383,$0.0002397,"$27,934"
"Nov 08, 2022",$0.0002612,$0.0002613,$0.0002424,$0.0002447,"$40,279"
"Nov 07, 2022",$0.0002378,$0.000263,$0.0002367,$0.0002612,"$57,483"
"Nov 06, 2022",$0.0002375,$0.0002396,$0.0002368,$0.0002378,"$26,461"
"Nov 05, 2022",$0.0002225,$0.0002384,$0.0002223,$0.0002375,"$30,186"
"Nov 04, 2022",$0.0002194,$0.0002233,$0.0002186,$0.0002223,"$19,821"
"Nov 03, 2022",$0.0002157,$0.0002217,$0.0002156,$0.0002194,"$19,667"
"Nov 02, 2022",$0.0002166,$0.0002185,$0.0002153,$0.0002157,"$33,151"
"Nov 01, 2022",$0.0002157,$0.0002178,$0.0002146,$0.0002166,"$14,800"
"Oct 31, 2022",$0.0002124,$0.0002159,$0.0002107,$0.0002157,"$26,698"
"Oct 30, 2022",$0.0002079,$0.0002132,$0.0002074,$0.0002124,"$12,141"
"Oct 29, 2022",$0.0002133,$0.0002139,$0.0002075,$0.0002079,"$19,167"
"Oct 28, 2022",$0.0002172,$0.0002179,$0.0002118,$0.0002133,"$20,981"
"Oct 27, 2022",$0.0002178,$0.0002212,$0.0002159,$0.0002172,"$25,724"
"Oct 26, 2022",$0.0002162,$0.0002195,$0.000215,$0.0002179,"$20,693"
"Oct 25, 2022",$0.0002145,$0.0002181,$0.0002138,$0.0002162,"$32,962"
"Oct 24, 2022",$0.0002202,$0.0002214,$0.0002111,$0.0002145,"$21,589"
"Oct 23, 2022",$0.0002391,$0.0002399,$0.0002064,$0.0002202,"$30,855"
"Oct 22, 2022",$0.0002381,$0.0002433,$0.0002345,$0.0002391,"$14,705"
"Oct 21, 2022",$0.0002427,$0.0002468,$0.0002363,$0.0002381,"$12,114"
"Oct 20, 2022",$0.0002466,$0.0002471,$0.0002355,$0.0002427,"$37,114"
"Oct 19, 2022",$0.0002437,$0.000252,$0.0002423,$0.0002466,"$23,144"
"Oct 18, 2022",$0.0002449,$0.0002642,$0.00024,$0.0002437,"$18,071"
"Oct 17, 2022",$0.000243,$0.0002473,$0.0002368,$0.0002449,"$20,431"
"Oct 16, 2022",$0.0002324,$0.0002627,$0.0002306,$0.0002432,"$14,598"
"Oct 15, 2022",$0.0002369,$0.0002559,$0.000231,$0.0002319,"$21,437"
"Oct 14, 2022",$0.0002105,$0.0002528,$0.0002089,$0.0002368,"$51,374"
"Oct 13, 2022",$0.0002142,$0.0002194,$0.0002057,$0.0002105,"$24,148"
"Oct 12, 2022",$0.0002125,$0.0002151,$0.0002076,$0.0002141,"$23,275"
"Oct 11, 2022",$0.0002082,$0.000225,$0.0002045,$0.0002125,"$13,773"
"Oct 10, 2022",$0.0002175,$0.0002218,$0.0002078,$0.0002082,"$16,465"
"Oct 09, 2022",$0.0002096,$0.0002187,$0.0002084,$0.0002175,"$31,174"
"Oct 08, 2022",$0.0002123,$0.0002131,$0.0002093,$0.0002102,"$11,038"
"Oct 07, 2022",$0.0002087,$0.0002134,$0.0002086,$0.0002124,"$23,970"
"Oct 06, 2022",$0.0002087,$0.0002124,$0.0002076,$0.0002087,"$19,867"
"Oct 05, 2022",$0.0002108,$0.0002117,$0.0002053,$0.0002087,"$12,205"
"Oct 04, 2022",$0.0002089,$0.0002115,$0.0002051,$0.00021,"$32,984"
"Oct 03, 2022",$0.0002089,$0.0002194,$0.0002068,$0.0002089,"$24,169"
"Oct 02, 2022",$0.0002073,$0.0002149,$0.0002066,$0.0002089,"$20,970"
"Oct 01, 2022",$0.0002064,$0.0002082,$0.000205,$0.0002073,"$16,137"
"Sep 30, 2022",$0.000207,$0.0002084,$0.0002057,$0.0002064,"$15,579"
"Sep 29, 2022",$0.000205,$0.0002077,$0.0002037,$0.0002068,"$16,652"
"Sep 28, 2022",$0.0002073,$0.0002081,$0.0002022,$0.000205,"$23,855"
"Sep 27, 2022",$0.0002049,$0.0002096,$0.0002023,$0.0002054,"$20,518"
"Sep 26, 2022",$0.000204,$0.0002066,$0.0002016,$0.0002049,"$33,724"
"Sep 25, 2022",$0.0002028,$0.0002067,$0.0002013,$0.000204,"$23,090"
"Sep 24, 2022",$0.0002068,$0.0002075,$0.0001985,$0.0002028,"$21,011"
"Sep 23, 2022",$0.0002065,$0.0002092,$0.0002037,$0.0002068,"$25,433"
"Sep 22, 2022",$0.0002075,$0.0002107,$0.0002022,$0.0002065,"$13,537"
"Sep 21, 2022",$0.000208,$0.0002134,$0.0002006,$0.0002077,"$20,671"
"Sep 20, 2022",$0.000203,$0.0002311,$0.0002015,$0.000208,"$18,161"
"Sep 19, 2022",$0.0002155,$0.0002184,$0.000201,$0.000203,"$18,076"
"Sep 18, 2022",$0.0002141,$0.0002224,$0.0002102,$0.0002156,"$20,338"
"Sep 17, 2022",$0.0002133,$0.0002166,$0.000206,$0.0002142,"$39,597"
"Sep 16, 2022",$0.0002204,$0.0002236,$0.0002114,$0.0002133,"$32,392"
"Sep 15, 2022",$0.000216,$0.0002544,$0.0002121,$0.0002204,"$33,011"
"Sep 14, 2022",$0.0002144,$0.0002187,$0.0002143,$0.0002159,"$14,997"
