Date,Open*,High,Low,Close**,Volume
"Dec 31, 2022",$0.006343,$0.006343,$0.006183,$0.006183,$208
"Dec 30, 2022",$0.006342,$0.006402,$0.006245,$0.006343,$149
"Dec 29, 2022",$0.006276,$0.006353,$0.006272,$0.006342,$62
"Dec 28, 2022",$0.006407,$0.00644,$0.006201,$0.006276,$238
"Dec 27, 2022",$0.006265,$0.006423,$0.006264,$0.006407,$255
"Dec 26, 2022",$0.006134,$0.006354,$0.006087,$0.006265,$516
"Dec 25, 2022",$0.006226,$0.00624,$0.006129,$0.006134,$213
"Dec 24, 2022",$0.006165,$0.006366,$0.006164,$0.006226,$101
"Dec 23, 2022",$0.006268,$0.006271,$0.00612,$0.006165,$520
"Dec 22, 2022",$0.006439,$0.006473,$0.006164,$0.006268,"$1,478"
"Dec 21, 2022",$0.006325,$0.006543,$0.006057,$0.006448,"$2,077"
"Dec 20, 2022",$0.006195,$0.006531,$0.006041,$0.006325,"$1,148"
"Dec 19, 2022",$0.00616,$0.00624,$0.005665,$0.006195,"$1,752"
"Dec 18, 2022",$0.006045,$0.006222,$0.005953,$0.00616,$145
"Dec 17, 2022",$0.006112,$0.006188,$0.00592,$0.006045,"$2,283"
"Dec 16, 2022",$0.006368,$0.006493,$0.006112,$0.006112,"$1,395"
"Dec 15, 2022",$0.006477,$0.006777,$0.006367,$0.006368,"$1,102"
"Dec 14, 2022",$0.00641,$0.006562,$0.00601,$0.006477,"$2,104"
"Dec 13, 2022",$0.005962,$0.006523,$0.005703,$0.00641,"$3,109"
"Dec 12, 2022",$0.005865,$0.00601,$0.005702,$0.005957,"$1,601"
"Dec 11, 2022",$0.005788,$0.005903,$0.005758,$0.005865,$918
"Dec 10, 2022",$0.005918,$0.005918,$0.005693,$0.005788,$705
"Dec 09, 2022",$0.005613,$0.005918,$0.005613,$0.005918,$556
"Dec 08, 2022",$0.00562,$0.005665,$0.005561,$0.005613,"$1,240"
"Dec 07, 2022",$0.005545,$0.005637,$0.005527,$0.00562,$419
"Dec 06, 2022",$0.005818,$0.005969,$0.005543,$0.005545,$581
"Dec 05, 2022",$0.005912,$0.006104,$0.005645,$0.005818,$895
"Dec 04, 2022",$0.006065,$0.006553,$0.005876,$0.005912,$464
"Dec 03, 2022",$0.005849,$0.006065,$0.005644,$0.006065,$234
"Dec 02, 2022",$0.006078,$0.006136,$0.005849,$0.005849,$163
"Dec 01, 2022",$0.006114,$0.006132,$0.005713,$0.006078,$122
"Nov 30, 2022",$0.006028,$0.006301,$0.006028,$0.006114,$421
"Nov 29, 2022",$0.00613,$0.006168,$0.006028,$0.006028,$106
"Nov 28, 2022",$0.006151,$0.006546,$0.005751,$0.00613,$987
"Nov 27, 2022",$0.006149,$0.006183,$0.006035,$0.006151,$234
"Nov 26, 2022",$0.006036,$0.006159,$0.005902,$0.006149,$204
"Nov 25, 2022",$0.005807,$0.006078,$0.00579,$0.006036,$101
"Nov 24, 2022",$0.005645,$0.005869,$0.005543,$0.005807,$347
"Nov 23, 2022",$0.005406,$0.005815,$0.005393,$0.005645,"$1,567"
"Nov 22, 2022",$0.005527,$0.006009,$0.005206,$0.005406,"$1,535"
"Nov 21, 2022",$0.005407,$0.006331,$0.005322,$0.005527,"$11,714"
"Nov 20, 2022",$0.005995,$0.006369,$0.005382,$0.005407,"$3,200"
"Nov 19, 2022",$0.006019,$0.006222,$0.005646,$0.005995,"$1,423"
"Nov 18, 2022",$0.006192,$0.006438,$0.005981,$0.006019,$920
"Nov 17, 2022",$0.006067,$0.006356,$0.006067,$0.006228,$470
"Nov 16, 2022",$0.006114,$0.006456,$0.005962,$0.006067,"$1,105"
"Nov 15, 2022",$0.006235,$0.006471,$0.006069,$0.006114,$274
"Nov 14, 2022",$0.006252,$0.006253,$0.005839,$0.006235,$100
"Nov 13, 2022",$0.006503,$0.006648,$0.005854,$0.006252,$641
"Nov 12, 2022",$0.006591,$0.006591,$0.0061,$0.006503,$983
"Nov 11, 2022",$0.00681,$0.006904,$0.00634,$0.006591,$467
"Nov 10, 2022",$0.006206,$0.006887,$0.006124,$0.00681,$963
"Nov 09, 2022",$0.006589,$0.007548,$0.006205,$0.006206,"$1,407"
"Nov 08, 2022",$0.007443,$0.007721,$0.006567,$0.00659,"$1,797"
"Nov 07, 2022",$0.007175,$0.007721,$0.007162,$0.007443,$694
"Nov 06, 2022",$0.007252,$0.007252,$0.006865,$0.007175,"$1,249"
"Nov 05, 2022",$0.007298,$0.007298,$0.00704,$0.007252,"$1,140"
"Nov 04, 2022",$0.006913,$0.007354,$0.00691,$0.007298,$564
"Nov 03, 2022",$0.007356,$0.007356,$0.006874,$0.006913,$394
"Nov 02, 2022",$0.007356,$0.007356,$0.007356,$0.007356,$325
"Nov 01, 2022",$0.007791,$0.007791,$0.007084,$0.007356,$211
"Oct 31, 2022",$0.007791,$0.007791,$0.007791,$0.007791,"$2,159"
"Oct 30, 2022",$0.007981,$0.007981,$0.007256,$0.007791,"$4,037"
"Oct 29, 2022",$0.007716,$0.007981,$0.007684,$0.007981,$332
"Oct 28, 2022",$0.007911,$0.008349,$0.007664,$0.007716,$511
"Oct 27, 2022",$0.008045,$0.008045,$0.007659,$0.007911,$122
"Oct 26, 2022",$0.007761,$0.008045,$0.007656,$0.008045,$191
