Date,Open*,High,Low,Close**,Volume
"Dec 31, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 30, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 29, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 28, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 27, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 26, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 25, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 24, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 23, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 22, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 21, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 20, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 19, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 18, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 17, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 16, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 15, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 14, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 13, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 12, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 11, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 10, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 09, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 08, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 07, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 06, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 05, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 04, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 03, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 02, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Dec 01, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Nov 30, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Nov 29, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Nov 28, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Nov 27, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Nov 26, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
"Nov 25, 2022",$0.003893,$0.003893,$0,$0.003893,$0
"Nov 24, 2022",$0.003893,$0.003893,$0.003893,$0.003893,$0
