Date,Open*,High,Low,Close**,Volume
"Oct 27, 2022",$1.81,$1.85,$1.68,$1.79,"$2,191"
"Oct 26, 2022",$1.79,$1.85,$1.67,$1.81,"$2,290"
"Oct 25, 2022",$1.76,$1.86,$1.70,$1.79,"$2,284"
"Oct 24, 2022",$1.79,$1.81,$1.75,$1.76,"$2,124"
"Oct 23, 2022",$1.79,$1.81,$1.75,$1.80,"$2,278"
"Oct 22, 2022",$1.79,$1.82,$1.78,$1.79,"$2,060"
"Oct 21, 2022",$1.78,$1.82,$1.74,$1.79,"$2,150"
"Oct 20, 2022",$1.79,$1.82,$1.75,$1.78,"$2,128"
"Oct 19, 2022",$1.80,$1.82,$1.76,$1.79,"$1,942"
"Oct 18, 2022",$1.80,$1.86,$1.74,$1.80,"$2,368"
"Oct 17, 2022",$1.84,$2.01,$1.78,$1.81,"$2,052"
"Oct 16, 2022",$1.82,$1.87,$1.80,$1.82,"$2,262"
"Oct 15, 2022",$1.85,$1.89,$1.82,$1.82,"$1,910"
"Oct 14, 2022",$1.87,$1.91,$1.56,$1.85,"$2,422"
"Oct 13, 2022",$1.96,$1.96,$1.76,$1.87,"$2,158"
"Oct 12, 2022",$1.94,$2.00,$1.91,$1.96,"$2,198"
"Oct 11, 2022",$2.04,$2.05,$1.89,$1.94,"$2,827"
"Oct 10, 2022",$2.08,$2.19,$1.99,$2.04,"$2,436"
"Oct 09, 2022",$2.06,$2.09,$2.01,$2.08,"$2,212"
"Oct 08, 2022",$2.07,$2.13,$2.05,$2.06,"$2,173"
"Oct 07, 2022",$2.06,$2.08,$1.98,$2.07,"$1,946"
"Oct 06, 2022",$2.07,$2.08,$1.98,$2.06,"$2,620"
"Oct 05, 2022",$2.07,$2.09,$1.99,$2.07,"$2,239"
"Oct 04, 2022",$2.07,$2.10,$2.04,$2.07,"$2,198"
"Oct 03, 2022",$2.06,$2.09,$2.00,$2.07,"$2,256"
"Oct 02, 2022",$2.07,$2.09,$1.99,$2.06,"$2,566"
"Oct 01, 2022",$2.06,$2.08,$1.94,$2.07,"$2,381"
"Sep 30, 2022",$2.09,$2.12,$2.06,$2.06,"$2,765"
"Sep 29, 2022",$2.07,$2.10,$2.03,$2.09,"$2,967"
"Sep 28, 2022",$2.06,$2.10,$1.99,$2.07,"$2,846"
"Sep 27, 2022",$2.07,$2.10,$2.00,$2.06,"$7,352"
"Sep 26, 2022",$2.07,$2.10,$1.99,$2.07,"$16,727"
"Sep 25, 2022",$2.00,$2.08,$2.00,$2.07,"$14,473"
"Sep 24, 2022",$2.08,$2.10,$1.99,$2.00,"$15,244"
"Sep 23, 2022",$2.05,$2.10,$2.00,$2.08,"$20,522"
"Sep 22, 2022",$2.10,$2.27,$1.99,$2.06,"$33,061"
"Sep 21, 2022",$2.06,$2.11,$2.03,$2.10,"$30,619"
"Sep 20, 2022",$2.08,$2.27,$2.00,$2.06,"$30,046"
"Sep 19, 2022",$2.08,$2.24,$1.99,$2.07,"$31,459"
"Sep 18, 2022",$2.08,$2.20,$1.98,$2.08,"$32,611"
"Sep 17, 2022",$2.07,$2.12,$2.05,$2.08,"$29,384"
"Sep 16, 2022",$2.06,$2.24,$1.98,$2.07,"$32,191"
"Sep 15, 2022",$2.07,$2.09,$1.97,$2.06,"$33,266"
"Sep 14, 2022",$2.05,$2.10,$1.96,$2.07,"$30,030"
"Sep 13, 2022",$2.08,$2.10,$2.00,$2.05,"$29,295"
"Sep 12, 2022",$2.10,$2.15,$1.99,$2.08,"$31,637"
"Sep 11, 2022",$2.12,$2.16,$2.10,$2.10,"$30,992"
"Sep 10, 2022",$2.19,$2.21,$2.12,$2.12,"$30,038"
"Sep 09, 2022",$2.16,$2.25,$2.09,$2.19,"$31,800"
"Sep 08, 2022",$2.21,$2.22,$2.06,$2.16,"$34,210"
"Sep 07, 2022",$2.16,$2.23,$2.16,$2.21,"$31,282"
"Sep 06, 2022",$2.19,$2.22,$2.08,$2.16,"$35,456"
"Sep 05, 2022",$2.30,$2.35,$2.19,$2.20,"$32,622"
"Sep 04, 2022",$2.55,$2.57,$2.07,$2.30,"$36,081"
"Sep 03, 2022",$2.52,$2.56,$2.49,$2.55,"$40,165"
"Sep 02, 2022",$2.21,$2.56,$2.21,$2.52,"$37,316"
"Sep 01, 2022",$2.20,$2.23,$2.13,$2.21,"$30,257"
"Aug 31, 2022",$2.26,$2.28,$2.04,$2.20,"$31,633"
"Aug 30, 2022",$2.15,$2.35,$2.01,$2.24,"$31,676"
"Aug 29, 2022",$2.14,$2.21,$2.01,$2.15,"$31,647"
"Aug 28, 2022",$2.15,$2.29,$2.02,$2.14,"$31,527"
"Aug 27, 2022",$2.35,$2.40,$2.12,$2.15,"$34,427"
"Aug 26, 2022",$2.39,$2.52,$2.05,$2.35,"$36,405"
"Aug 25, 2022",$2.53,$2.56,$2.32,$2.39,"$36,409"
"Aug 24, 2022",$2.52,$2.61,$2.37,$2.53,"$33,776"
"Aug 23, 2022",$2.47,$2.62,$2.43,$2.52,"$35,468"
"Aug 22, 2022",$2.31,$2.56,$2.31,$2.47,"$39,482"
"Aug 21, 2022",$2.42,$2.45,$2.25,$2.31,"$38,096"
"Aug 20, 2022",$2.45,$2.54,$2.39,$2.42,"$34,281"
"Aug 19, 2022",$2.58,$2.61,$2.12,$2.44,"$37,169"
"Aug 18, 2022",$2.62,$2.65,$2.55,$2.58,"$36,972"
"Aug 17, 2022",$2.59,$2.73,$2.41,$2.62,"$42,491"
"Aug 16, 2022",$2.86,$3.05,$2.59,$2.59,"$43,757"
"Aug 15, 2022",$3.07,$3.29,$2.81,$2.86,"$45,876"
"Aug 14, 2022",$3.09,$3.13,$3.03,$3.07,"$45,812"
"Aug 13, 2022",$3.15,$3.18,$3.08,$3.09,"$45,676"
"Aug 12, 2022",$3.26,$3.26,$3.02,$3.15,"$45,493"
"Aug 11, 2022",$3.40,$3.43,$3.03,$3.23,"$47,415"
"Aug 10, 2022",$3.67,$3.72,$3.05,$3.40,"$49,674"
"Aug 09, 2022",$3.72,$3.77,$3.31,$3.67,"$54,969"
"Aug 08, 2022",$3.61,$3.89,$3.40,$3.72,"$59,103"
"Aug 07, 2022",$3.59,$3.66,$3.56,$3.61,"$58,222"
"Aug 06, 2022",$3.50,$3.68,$3.48,$3.59,"$51,378"
"Aug 05, 2022",$3.61,$3.64,$3.39,$3.50,"$54,144"
"Aug 04, 2022",$3.62,$3.91,$3.40,$3.61,"$55,644"
"Aug 03, 2022",$3.62,$3.92,$3.60,$3.62,"$52,875"
"Aug 02, 2022",$3.81,$3.91,$3.45,$3.63,"$58,230"
"Aug 01, 2022",$4.05,$4.08,$3.51,$3.81,"$60,467"
"Jul 31, 2022",$4.02,$4.07,$3.97,$4.05,"$59,903"
"Jul 30, 2022",$4.00,$4.13,$3.98,$4.02,"$58,007"
"Jul 29, 2022",$4.01,$4.17,$3.96,$4.00,"$59,862"
"Jul 28, 2022",$3.98,$4.32,$3.88,$4.01,"$24,931"
"Jul 27, 2022",$4.01,$4.07,$3.98,$3.98,"$49,256"
"Jul 26, 2022",$3.87,$4.08,$3.60,$4.01,"$102,443"
"Jul 25, 2022",$4.02,$4.03,$3.83,$3.87,"$49,934"
"Jul 24, 2022",$3.80,$4.07,$3.68,$4.00,"$22,613"
"Jul 23, 2022",$3.94,$4.07,$3.80,$3.80,"$47,850"
"Jul 22, 2022",$3.94,$4.08,$3.86,$3.94,"$50,606"
"Jul 21, 2022",$4.04,$4.07,$3.79,$3.95,"$49,859"
"Jul 20, 2022",$4.06,$4.08,$3.85,$4.04,"$51,908"
"Jul 19, 2022",$4.07,$4.08,$3.89,$4.07,"$52,998"
"Jul 18, 2022",$3.87,$4.08,$3.87,$4.06,"$52,683"
"Jul 17, 2022",$4.04,$4.08,$3.80,$3.87,"$51,821"
"Jul 16, 2022",$4.07,$4.08,$3.99,$4.04,"$52,468"
"Jul 15, 2022",$4.07,$4.09,$4.06,$4.07,"$52,319"
"Jul 14, 2022",$4.07,$4.16,$4.06,$4.07,"$52,846"
"Jul 13, 2022",$4.07,$4.08,$4.06,$4.07,"$52,567"
"Jul 12, 2022",$4.07,$4.08,$4.06,$4.07,"$52,360"
"Jul 11, 2022",$4.07,$4.08,$4.04,$4.07,"$53,151"
"Jul 10, 2022",$4.07,$4.08,$4.07,$4.07,"$52,330"
"Jul 09, 2022",$4.07,$4.08,$4.06,$4.08,"$52,778"
"Jul 08, 2022",$4.07,$4.08,$4.06,$4.07,"$52,575"
"Jul 07, 2022",$4.07,$4.08,$4.06,$4.07,"$52,807"
"Jul 06, 2022",$4.07,$4.10,$4.06,$4.07,"$52,669"
"Jul 05, 2022",$4.07,$4.08,$4.05,$4.07,"$52,668"
"Jul 04, 2022",$4.07,$4.08,$4.06,$4.07,"$52,988"
"Jul 03, 2022",$4.07,$4.07,$4.03,$4.07,"$52,430"
"Jul 02, 2022",$4.06,$4.07,$4.01,$4.07,"$52,141"
"Jul 01, 2022",$4.06,$4.08,$4.03,$4.06,"$52,475"
"Jun 30, 2022",$4.07,$4.08,$4.02,$4.05,"$55,409"
"Jun 29, 2022",$4.07,$4.07,$4.06,$4.07,"$52,478"
"Jun 28, 2022",$4.07,$4.08,$4.06,$4.07,"$53,021"
"Jun 27, 2022",$4.07,$4.08,$4.04,$4.07,"$52,468"
"Jun 26, 2022",$4.07,$4.08,$4.06,$4.07,"$52,376"
"Jun 25, 2022",$4.07,$4.08,$4.07,$4.07,"$52,824"
"Jun 24, 2022",$4.07,$4.08,$4.02,$4.07,"$52,676"
"Jun 23, 2022",$4.07,$4.09,$4.05,$4.08,"$55,906"
"Jun 22, 2022",$4.06,$4.08,$4.06,$4.07,"$54,398"
"Jun 21, 2022",$4.07,$4.09,$4.06,$4.06,"$56,086"
"Jun 20, 2022",$4.07,$4.09,$4.06,$4.07,"$59,823"
"Jun 19, 2022",$3.87,$4.11,$3.87,$4.07,"$75,115"
"Jun 18, 2022",$4.07,$4.08,$3.87,$3.87,"$62,407"
"Jun 17, 2022",$4.07,$4.09,$4.05,$4.07,"$73,530"
"Jun 16, 2022",$4.07,$4.09,$4.04,$4.07,"$80,937"
"Jun 15, 2022",$4.06,$4.11,$3.96,$4.07,"$68,068"
"Jun 14, 2022",$4.07,$4.13,$4.06,$4.06,"$77,446"
"Jun 13, 2022",$3.77,$4.28,$3.61,$4.08,"$100,264"
"Jun 12, 2022",$3.88,$4.10,$3.70,$3.77,"$150,570"
"Jun 11, 2022",$4.08,$4.12,$3.80,$4.01,"$92,306"
"Jun 10, 2022",$4.09,$4.16,$4.06,$4.09,"$85,912"
"Jun 09, 2022",$4.09,$4.09,$4.09,$4.09,$0
"Jun 08, 2022",$4.09,$4.09,$4.09,$4.09,$0
"Jun 07, 2022",$4.09,$4.09,$4.09,$4.09,$0
"Jun 06, 2022",$4.09,$4.09,$4.09,$4.09,$0
"Jun 05, 2022",$4.09,$4.09,$4.09,$4.09,$0
"Jun 04, 2022",$4.09,$4.09,$4.09,$4.09,$0
"Jun 03, 2022",$4.09,$4.09,$4.09,$4.09,$0
"Jun 02, 2022",$4.10,$4.12,$4.07,$4.09,$0
"Jun 01, 2022",$4.07,$4.15,$4.06,$4.08,"$88,713"
"May 31, 2022",$4.06,$4.16,$4.05,$4.10,"$90,469"
"May 30, 2022",$4.09,$4.10,$4.06,$4.06,"$89,989"
"May 29, 2022",$4.08,$4.09,$3.90,$4.07,"$98,899"
"May 28, 2022",$4.07,$4.09,$3.81,$4.07,"$151,871"
"May 27, 2022",$4.07,$4.09,$3.91,$4.07,"$118,516"
"May 26, 2022",$4.08,$4.10,$4.00,$4.07,"$105,284"
"May 25, 2022",$4.06,$4.11,$4.02,$4.06,"$89,501"
"May 24, 2022",$4.07,$4.09,$4.05,$4.06,"$99,749"
"May 23, 2022",$4.06,$4.09,$4.05,$4.06,"$87,291"
"May 22, 2022",$4.06,$4.09,$4.04,$4.08,"$85,909"
"May 21, 2022",$4.08,$4.09,$4.01,$4.05,"$85,541"
"May 20, 2022",$4.06,$4.10,$3.95,$4.06,"$91,524"
"May 19, 2022",$4.03,$4.15,$3.97,$4.06,"$140,761"
"May 18, 2022",$4.09,$4.13,$3.94,$3.98,"$129,235"
"May 17, 2022",$4.01,$4.14,$4.00,$4.05,"$113,405"
"May 16, 2022",$4.08,$4.15,$4.00,$4.00,"$115,568"
"May 15, 2022",$4.12,$4.17,$3.99,$4.07,"$114,262"
"May 14, 2022",$4.09,$4.14,$3.90,$4.14,"$124,363"
"May 13, 2022",$4.06,$4.14,$4.00,$4.07,"$436,090"
"May 12, 2022",$4.61,$4.68,$4.05,$4.06,"$705,161"
"May 11, 2022",$5.06,$5.11,$4.59,$4.61,"$517,386"
"May 10, 2022",$5.37,$5.45,$5.00,$5.06,"$668,829"
"May 09, 2022",$5.52,$5.53,$5.33,$5.37,"$790,297"
"May 08, 2022",$5.69,$5.69,$5.51,$5.51,"$888,737"
"May 07, 2022",$5.73,$5.73,$5.67,$5.69,"$920,672"
"May 06, 2022",$5.74,$5.75,$5.67,$5.73,"$909,869"
"May 05, 2022",$6.19,$6.20,$5.68,$5.74,"$914,285"
"May 04, 2022",$6.16,$6.21,$6.11,$6.19,"$878,160"
"May 03, 2022",$6.21,$6.24,$6.11,$6.15,"$563,488"
"May 02, 2022",$6.18,$6.23,$6.15,$6.21,"$954,489"
"May 01, 2022",$6.12,$6.21,$6.10,$6.18,"$976,428"
"Apr 30, 2022",$6.13,$6.16,$6.11,$6.12,"$935,964"
"Apr 29, 2022",$6.21,$6.22,$6.07,$6.13,"$806,803"
"Apr 28, 2022",$6.25,$6.28,$6.16,$6.18,"$786,844"
"Apr 27, 2022",$6.07,$6.30,$6.05,$6.25,"$871,922"
"Apr 26, 2022",$6.31,$6.36,$5.95,$6.07,"$899,004"
"Apr 25, 2022",$6.22,$6.32,$6.01,$6.31,"$625,012"
"Apr 24, 2022",$6.83,$6.97,$6.14,$6.22,"$334,670"
"Apr 23, 2022",$8.18,$8.18,$4.82,$6.83,"$650,613"
"Apr 22, 2022",$9.24,$9.24,$8.18,$8.18,"$483,294"
"Apr 21, 2022",$9.29,$9.31,$8.90,$9.23,"$1,513,069"
"Apr 20, 2022",$9.39,$9.40,$9.18,$9.29,"$1,145,308"
"Apr 19, 2022",$9.36,$9.41,$9.26,$9.39,"$1,279,347"
"Apr 18, 2022",$9.20,$9.42,$9.16,$9.37,"$1,631,120"
"Apr 17, 2022",$9.13,$9.39,$9.00,$9.20,"$1,450,732"
"Apr 16, 2022",$9.12,$9.39,$9.00,$9.12,"$776,049"
"Apr 15, 2022",$9.27,$9.41,$9.00,$9.12,"$1,532,128"
"Apr 14, 2022",$9.28,$9.41,$9.08,$9.27,"$1,509,500"
"Apr 13, 2022",$9.34,$9.34,$9.00,$9.25,"$948,245"
"Apr 12, 2022",$9.13,$9.41,$9.08,$9.34,"$1,626,032"
"Apr 11, 2022",$9.37,$9.41,$9.02,$9.14,"$1,465,264"
"Apr 10, 2022",$9.36,$9.42,$9.15,$9.36,"$1,846,387"
"Apr 09, 2022",$9.09,$9.37,$9.04,$9.36,"$1,363,788"
"Apr 08, 2022",$9.08,$9.39,$9.00,$9.09,"$1,427,272"
"Apr 07, 2022",$9.18,$9.22,$8.98,$9.09,"$1,468,079"
"Apr 06, 2022",$8.88,$9.41,$8.71,$9.18,"$1,495,950"
"Apr 05, 2022",$7.07,$9.17,$7.00,$8.87,"$1,341,138"
"Apr 04, 2022",$7.28,$7.30,$6.98,$7.07,"$1,281,138"
"Apr 03, 2022",$7.04,$7.30,$6.99,$7.29,"$1,387,915"
"Apr 02, 2022",$7.26,$7.30,$7.01,$7.05,"$1,218,777"
"Apr 01, 2022",$7.25,$7.27,$7.03,$7.26,"$1,063,797"
"Mar 31, 2022",$7.20,$7.31,$7.13,$7.26,"$1,152,901"
"Mar 30, 2022",$7.10,$7.23,$7.00,$7.19,"$1,118,243"
"Mar 29, 2022",$7.03,$7.28,$7.03,$7.12,"$1,191,838"
"Mar 28, 2022",$7.15,$7.16,$7.02,$7.03,"$1,096,300"
"Mar 27, 2022",$7.07,$7.16,$7.05,$7.15,"$941,076"
"Mar 26, 2022",$7.02,$7.09,$7.00,$7.07,"$1,091,647"
"Mar 25, 2022",$7.16,$7.16,$7.00,$7.00,"$1,110,790"
"Mar 24, 2022",$7.18,$7.30,$6.99,$7.15,"$1,091,564"
"Mar 23, 2022",$6.84,$7.31,$6.84,$7.18,"$1,133,320"
"Mar 22, 2022",$5.70,$7.00,$5.52,$6.84,"$720,390"
"Mar 21, 2022",$5.52,$5.72,$5.50,$5.70,"$866,127"
"Mar 20, 2022",$5.71,$5.73,$5.49,$5.52,"$846,406"
"Mar 19, 2022",$5.68,$5.74,$5.51,$5.72,"$828,051"
"Mar 18, 2022",$5.71,$5.73,$5.51,$5.69,"$860,962"
"Mar 17, 2022",$5.68,$5.73,$5.64,$5.71,"$766,691"
"Mar 16, 2022",$5.67,$5.73,$5.63,$5.69,"$817,832"
"Mar 15, 2022",$5.65,$5.68,$5.54,$5.66,"$855,429"
"Mar 14, 2022",$5.66,$5.73,$5.58,$5.64,"$791,275"
"Mar 13, 2022",$5.71,$5.73,$5.53,$5.66,"$654,396"
"Mar 12, 2022",$4.92,$5.73,$4.65,$5.70,"$798,201"
"Mar 11, 2022",$5.00,$5.09,$4.90,$4.91,"$599,570"
"Mar 10, 2022",$5.15,$5.15,$4.97,$5.01,"$649,138"
"Mar 09, 2022",$5.07,$5.15,$4.99,$5.14,"$673,199"
"Mar 08, 2022",$5.13,$5.20,$4.99,$5.07,"$818,977"
"Mar 07, 2022",$3.76,$5.15,$3.68,$5.13,"$1,001,860"
"Mar 06, 2022",$3.82,$3.86,$3.75,$3.77,"$893,439"
"Mar 05, 2022",$3.94,$3.97,$3.81,$3.83,"$1,000,559"
"Mar 04, 2022",$3.96,$4.01,$3.88,$3.95,"$1,126,522"
"Mar 03, 2022",$3.92,$4.01,$3.83,$3.96,"$1,467,257"
"Mar 02, 2022",$2.85,$3.96,$2.85,$3.91,"$1,283,328"
"Mar 01, 2022",$2.87,$2.89,$2.73,$2.85,"$1,205,171"
"Feb 28, 2022",$2.99,$3.00,$2.82,$2.87,"$1,240,301"
"Feb 27, 2022",$2.88,$3.01,$2.88,$2.99,"$1,214,019"
"Feb 26, 2022",$2.78,$2.88,$2.76,$2.87,"$1,095,683"
"Feb 25, 2022",$2.80,$2.81,$2.74,$2.77,"$981,317"
"Feb 24, 2022",$2.85,$2.86,$2.79,$2.80,"$868,413"
"Feb 23, 2022",$2.84,$2.86,$2.82,$2.85,"$1,026,161"
"Feb 22, 2022",$2.87,$2.93,$2.82,$2.83,"$1,069,183"
"Feb 21, 2022",$2.87,$2.94,$2.85,$2.87,"$1,107,204"
"Feb 20, 2022",$2.66,$2.87,$2.66,$2.86,"$1,173,472"
"Feb 19, 2022",$2.72,$2.77,$2.66,$2.66,"$1,089,855"
"Feb 18, 2022",$2.70,$2.79,$2.62,$2.72,"$981,507"
"Feb 17, 2022",$2.73,$2.76,$2.67,$2.70,"$1,154,253"
"Feb 16, 2022",$2.62,$2.73,$2.60,$2.73,"$1,180,347"
"Feb 15, 2022",$2.66,$2.67,$2.62,$2.62,"$1,198,531"
"Feb 14, 2022",$2.66,$2.75,$2.64,$2.66,"$1,186,318"
"Feb 13, 2022",$2.65,$2.76,$2.63,$2.66,"$1,340,659"
"Feb 12, 2022",$2.79,$2.80,$2.61,$2.65,"$1,747,921"
"Feb 11, 2022",$2.76,$2.81,$2.61,$2.78,"$1,169,369"
"Feb 10, 2022",$2.70,$2.80,$2.61,$2.75,"$1,239,853"
"Feb 09, 2022",$2.64,$2.77,$2.61,$2.70,"$1,190,994"
"Feb 08, 2022",$2.64,$2.79,$2.61,$2.64,"$1,176,605"
"Feb 07, 2022",$2.76,$2.80,$2.62,$2.63,"$1,194,114"
"Feb 06, 2022",$2.69,$2.77,$2.60,$2.76,"$1,086,174"
"Feb 05, 2022",$2.63,$2.80,$2.61,$2.69,"$1,188,887"
"Feb 04, 2022",$2.64,$2.80,$2.60,$2.62,"$1,219,114"
"Feb 03, 2022",$2.67,$2.67,$2.50,$2.64,"$1,265,427"
"Feb 02, 2022",$2.56,$2.69,$2.50,$2.67,"$1,507,672"
"Feb 01, 2022",$2.55,$2.69,$2.51,$2.56,"$2,443,009"
"Jan 31, 2022",$2.58,$2.62,$2.50,$2.55,"$2,336,175"
"Jan 30, 2022",$2.56,$2.70,$2.55,$2.57,"$2,469,165"
"Jan 29, 2022",$2.61,$2.68,$2.56,$2.56,"$2,443,684"
"Jan 28, 2022",$2.60,$2.67,$2.52,$2.61,"$2,534,447"
"Jan 27, 2022",$2.54,$2.70,$2.51,$2.60,"$2,218,348"
"Jan 26, 2022",$2.66,$2.70,$2.54,$2.54,"$1,539,728"
"Jan 25, 2022",$2.63,$2.70,$2.50,$2.66,"$1,387,329"
"Jan 24, 2022",$2.53,$2.70,$2.51,$2.62,"$1,348,284"
"Jan 23, 2022",$2.58,$2.70,$2.47,$2.53,"$1,268,100"
"Jan 22, 2022",$2.64,$2.64,$2.40,$2.58,"$1,129,207"
"Jan 21, 2022",$2.64,$2.68,$2.51,$2.64,"$350,325"
"Jan 20, 2022",$2.68,$2.70,$2.54,$2.65,"$304,831"
"Jan 19, 2022",$2.59,$2.70,$2.51,$2.68,"$344,885"
"Jan 18, 2022",$2.61,$2.70,$2.52,$2.59,"$433,815"
"Jan 17, 2022",$2.64,$2.70,$2.51,$2.61,"$385,620"
"Jan 16, 2022",$2.66,$2.70,$2.51,$2.64,"$357,307"
"Jan 15, 2022",$2.67,$2.70,$2.56,$2.66,"$374,300"
"Jan 14, 2022",$2.63,$2.69,$2.54,$2.67,"$377,946"
"Jan 13, 2022",$2.66,$2.70,$2.51,$2.63,"$369,811"
"Jan 12, 2022",$2.69,$2.70,$2.51,$2.68,"$410,144"
"Jan 11, 2022",$2.62,$2.70,$2.51,$2.69,"$352,725"
"Jan 10, 2022",$2.66,$2.70,$2.51,$2.62,"$400,339"
"Jan 09, 2022",$2.57,$2.70,$2.50,$2.66,"$389,412"
"Jan 08, 2022",$2.63,$2.69,$2.50,$2.58,"$440,524"
"Jan 07, 2022",$2.52,$2.70,$2.50,$2.62,"$372,604"
"Jan 06, 2022",$2.67,$2.70,$2.50,$2.52,"$403,330"
"Jan 05, 2022",$2.63,$2.70,$2.51,$2.67,"$375,411"
"Jan 04, 2022",$2.58,$2.69,$2.51,$2.62,"$368,551"
"Jan 03, 2022",$2.67,$2.70,$2.51,$2.58,"$416,456"
"Jan 02, 2022",$2.58,$2.70,$2.48,$2.67,"$525,785"
